Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Literature	Finish this humors remark by Mark Twain: The report of my death was...	an exaggeration.	based on rumor and hearsay.	a bit premature.	only wishful thinking.	an exaggeration.
Literature	What is the correct ending of the following quote by Mark Twain: Always obey your parents - especially when...?	they are in striking distance.	they are still alive.	they are present.	they are younger than you.	they are present.
Literature	Finish this popular thought by humorist and author Mark Twain:Always do right. This will gratify some people and...	be an example to others.	get you into heaven.	shock the world.	astonish the rest.	astonish the rest.
Literature	How does this thought by Mark Twain end: Man is the only religious animal. He is the only animal that has the True Religion--?	several of them.	a guilty conscience.	money.	and endlessly betrays it.	several of them.
Literature	What is the correct ending of the following thought by Mark Twain: Everybody talks about the weather, but...?	thats all they do...talk.	no one understands it.	the weather doesnt really care.	no one does anything about it.	no one does anything about it.
Literature	How does this thought by Mark Twain end: To be good is noble; but to show others how to be good is nobler and...?	is no trouble.	saintly.	practically impossible.	more rewarding.	is no trouble.
Literature	Agatha Christie wrote romances under the name Mary Westmacott.	True	False			True
Literature	Agatha Christie has been called by the Guinness Book of World Records the 2nd best-selling author of all time.	False	True			True
Literature	Three authors were said to have influenced Agatha Christie. Which of these is not one of them?	Anna Katherine Green	Henry Wadsworth Longfellow	Sir Arthur Conan Doyle	Edgar Allen Poe	Henry Wadsworth Longfellow
Literature	In 1979, this actress played the part of Agatha Christie in the film Agatha.	Caroline Sullivan	Vanessa Redgrave	Lynn Redgrave	Katherine Hepburn	Vanessa Redgrave
Literature	Agatha Christie died in 1985 at the age of 76.	False	True			False
Literature	What was the occupation of Agatha Christies second husband?	naval engineer	archaeologist	playwright	physician	archaeologist
Literature	Which detective novel by Agatha Christie introduced Miss Marple to readers?	The Murder at the Vicarage	Death On The Nile	Murder on The Orient Express	And Then There Were None	The Murder at the Vicarage
Literature	Agatha Christie met her second husband at a theatre entrance in London, England.	True	False			False
Literature	Agatha Christies birth name was Mary Katherine Francis.	False	True			False
Literature	What romantic period author created the Byronic hero, Heathcliff?	Lord Byron	Emily Bronte	Charlotte Bronte	Victor Hugo	Emily Bronte
Literature	Who wrote the play, The Jew of Malta?	Shakespeare	Marlowe	Gardner	Jonson	Marlowe
Literature	Name the Faulknerian character from As I Lay Dying who states the following: My mother is a fish.	Darl	Jewel	Anse	Vardaman	Vardaman
Literature	Kurt Vonnegut created the character Billy Pilgrim in his novel Breakfast of Champions.	True	False			False
Literature	Which modern author created the character Ari Ben Canaan?	Saul Bellow	Albert Camus	Leon Uris	Chaim Potok	Leon Uris
Literature	Which Shakespearean tragic hero had a run in with cannibals?	Othello	Julius Caesar	Pericles	Hamlet	Othello
Literature	Which Faulknerian character confuses his mother with a horse?	Cash	Darl	Vardaman	Jewel	Jewel
Literature	Which of these is an innocent and ignorant protagonist created by Dostoevsky?	Forrest Gump	Mischkin	Boo Radley	Lenny	Mischkin
Literature	Which philosopher-writer created a character who later renames himself to Prometheus?	Nietzche	Ayn Rand	Albert Camus	Voltaire	Ayn Rand
Literature	In which of William Shakespeares tragedies does a minor character disappear in Act III with no explanation given?	King Lear	Macbeth	Othello	Hamlet	King Lear
Literature	Which author created a series about a teenager who discovers he is a wizard and goes to Hogwarts School of Witchcraft and Wizardry?	J. K. Rowling	James Patterson	Jules Verne	J. R. R. Tolkien	J. K. Rowling
Literature	Which of the following movies is a remake of a 1954 Japanese movie?	The Seventh Sign	Se7en	The Magnificent Seven	Seven Sinners	The Magnificent Seven
Literature	Which of these is not one of the seven dwarfs in Snow White and the Seven Dwarfs, the first American animated feature film?	Dopey	Doc	Sleazy	Happy	Sleazy
Literature	The author of the autobiographical account Seven Pillars of Wisdom is popularly known by this name.	Lawrence of Arabia	Robin of Loksley	J. R. Tolkien	Dalai Lama	Lawrence of Arabia
Literature	The movie The Seven Year Itch contains the iconic scene, in which Marilyn Monroe has her dress blown up by a passing train. What line does she deliver when this happens?	Isnt it too windy?	Isnt this sweet?	Isnt it fantastic?	Isnt it delicious?	Isnt it delicious?
Literature	What book in the popular Harry Potter series contains a chapter titled The Seven Potters?	Harry Potter and the Deathly Hallows	Harry Potter and the Order of the Phoenix	Harry Potter and the Half-Blood Prince	Harry Potter and the Chamber of Secrets	Harry Potter and the Deathly Hallows
Literature	Jean-Jacques Annauds movie Seven Years in Tibet is based on the experiences of Austrian mountaineer Heinrich Harrer, who befriends the Tibetan spiritual leader, known as the Dalai Lama. The word lama is generally translated as guro or teacher. What does the word dalai mean in Mongolian?	ocean	mighty	wise	spirit	ocean
Literature	This 1990s song, which is supposed to describe apocalyptic events, ends with the line one day all 7 will die.	7	7 Shades of Black	Seventh Heaven	Love Is the Seventh Wave	7
Literature	In the crime thriller Se7en, that deals with a series of murders inspired by the seven deadly sins, Joe Doe, the murderer, admits that he, himself, is guilty of this sin.	wrath	none of these	envy	pride	envy
Literature	What bands 7th studio album was titled Seventh Son of a Seventh Son?	The Rolling Stones	Judas Priest	Iron Maiden	Led Zeppelin	Iron Maiden
Literature	In the Seinfeld episode The Seven, this character revealed that he wanted to name his first child Seven.	George Costanza	George Steinbrenner	Jerry Seinfeld	Cosmo Kramer	George Costanza
Literature	Fannie Flag wrote this 1991 Academy Award-nominated movie, starring Kathy Bates and Jessica Tandy, which was based on her best selling-novel written 4 years earlier.	Misery	Scent of a Woman	Driving Miss Daisy	Fried Green Tomatoes	Fried Green Tomatoes
Literature	Based on a Pulitzer prize winning novel by Michael Cunningham this 2002 movie featured Nicole Kidman and Julianne Moore.	Home at the End of the World	The Others	The Hours	Mrs Dalloway	The Hours
Literature	This film directed by Taylor Hackford was based on a novel by Andrew Neiderman and featured Keanu Reeves and Charlize Theron.	The Devils Advocate	Sweet November	Monster	The Long Walk Home	The Devils Advocate
Literature	This 1999 film, based on the novel The Positronic Man, was co-written by Isaac Asimov and Robert Silverberg and starred Robin Williams. It was nominated for Academy award for best make-up.	S1m0ne	Bicentennial Man	A.I.: Artificial Intelligence	I, Robot	Bicentennial Man
Literature	This remake of a Dino Risi film from 1974 was based on the Italian novel Il buio e il miele (Darkness and Honey) by Giovanni Arpino, starred Al Pacino and was nominated for four Academy awards, winning one of them.	The Godfather: Part III	Carlitos Way	Scent of a Woman	The Devils Advocate	Scent of a Woman
Literature	This 1994 film, nominated for four Academy Awards and directed and produced by Robert Redford was based on Richard Goodwins book Remembering America: A Voice From the Sixties.	Promised Land	Quiz Show	Ordinary People	Accelerating America	Quiz Show
Literature	The biography of Nobel prize winning economist and mathematician John Nash, written by Sylvia Nasar, inspired this 2001 movie directed by Ron Howard, which was nominated for 8 Academy awards and won four of them.	Higher Learning	Beautiful Mind	The Missing	Cinderella Man	Beautiful Mind
Literature	This 1990 film featuring Harrison Ford and Brian Dennehy was an adaptation of the Scott Turows novel of the same name about of a prosecutor charged with the murder of his female colleague.	Presumed Innocent	The Burden of Proof	The Pelican Brief	The Fugitive	Presumed Innocent
Literature	Based on a 1983 book by Dick King-Smith, this 1995 Australian film directed by Chris Noonan was nominated for seven Academy Awards.	Shine	Sophie	Crocodile Dundee	Babe	Babe
Literature	This 1997 science fiction movie directed by Robert Zemeckis was adapted from Carl Sagans novel of the same title.	Cosmos	Back to the Future	Contact	A.I.: Artificial Intelligence	Contact
Literature	This authors Pulitzer Prize-winning novel American Pastoral and his 1969 bestseller Portnoys Complaint were both included in Time magazines 100 Best Novels list.	Philip Roth	Jack Kerouac	John Fowles	Joseph Heller	Philip Roth
Literature	This novel by Theodore Dreiser, included in Time magazines 100 Best Novels list, tells the story of a young man, Clyde Griffiths and deals with subjects such as religion, abortion and capital punishment.	The Stoic	An American Tragedy	Death Comes for the Archbishop	Midnights Children	An American Tragedy
Literature	This Pulitzer Prize-winning novel, set in the fictional tired old town of Maycomb, Alabama, is narrated by six-year-old Scout Finch.	The Prime of Miss Jean Brodie	To Kill a Mockingbird	To the Lighthouse	The Sound and the Fury	To Kill a Mockingbird
Literature	This British authors novels Brideshead Revisited and A Handful of Dust both appeared on the list of Time magazines list of 100 Greatest Novels.	Ian McEwan	Evelyn Waugh	Martin Amis	Salman Rushdie	Evelyn Waugh
Literature	What allegorical novel, included on Time magazines 100 Greatest Novels list, follows a group of young boys marooned on a desert tropical island?	Native Son	The Lord of the Rings	American Pastoral	Lord of the Flies	Lord of the Flies
Literature	This novel by Jack Kerouac, regarded as the defining work of the Beat Generation, is based on the spontaneous trips made by the author and his friends.	Naked Lunch	A Passage to India	On the Road	Midnights Children	On the Road
Literature	Midnights Children, one of the books on Time magazines list of 100 Greatest Novels, was written by this author, who was sentenced to death following the publication of one of his literary works.	J.D. Salinger	Kazuo Ishiguro	Salman Rushdie	Zadie Smith	Salman Rushdie
Literature	Which of the following acknowledged literary works was left out of the list of 100 Best English-language Novels, published in Time magazine in 2006?	War and Peace	Moby Dick	all of these	The Adventures of Huckleberry Finn	all of these
Literature	What novel on Time magazines Best Novels list follows Holden Caulfield, a character that has come to be associated with teenage angst and rebellion?	The Moviegoer	The Blind Assassin	A Clockwork Orange	The Catcher in the Rye	The Catcher in the Rye
Literature	What fantasy novel, focusing on the adventures of the Pevensie siblings and set approximately in 1940, appeared on Time magazines 100 Best English-language Novels?	The Lion, the Witch and the Wardrobe	The Painted Bird	The Lord of the Rings	The Chronicles of Prydain	The Lion, the Witch and the Wardrobe
Literature	What 18th century English writer depicted Man Friday, whose name has become an expression used to describe a loyal male personal assistant?	Daniel Defoe	Robert Louis Stephenson	Johnathan Swift	Sir Walter Scott	Daniel Defoe
Literature	A neurological condition, characterised by altered perceptions of body image and visual illusions, was named after this character from childrens literature.	Pinocchio	Peter Pan	Alice in Wonderland	Peter Rabbit	Alice in Wonderland
Literature	This economic term, derived from the name of a folklore hero, refers to income redistribution.	Robin Hood effect	King Arthur effect	Sir Galahad effect	Sir Lancelot effect	Robin Hood effect
Literature	Which of these eponyms, derived from Jonathan Swifts novel Gullivers Travels, means a crude person, lacking in intelligence?	lilliputian	struldbrug	brobdingnagian	yahoo	yahoo
Literature	Which of these eponyms, derived from the name of a character created by Charles Dickens, is not correctly matched with its definition?	Scrooge - a stingy, miserly person	Pickwickian - haughty, conceited	Gradgrind - a person interested only in cold facts	Fagin - an adult who instructs children in crime	Pickwickian - haughty, conceited
Literature	What Nobel Prize-winning author depicted fictional character George F. Babbitt, whose surname has become synonymous with a business or professional man who conforms unthinkingly to dominant middle-class standards?	William Faulkner	SAUL BELLOW	John Steinbeck	Sinclair Lewis	Sinclair Lewis
Literature	This authors best-selling novel brought the term Pollyana into the English language to describe an illogically and blindly optimistic person.	Harper Lee	Louisa May Alcott	Laura Ingalls Wilder	Eleanor H. Porter	Eleanor H. Porter
Literature	The adjective Falstaffian, meaning jovial and with zest for life, is derived from the name of the fat knight Sir John Falstaff, who is featured in this Shakespearean comedy.	The Taming of the Shrew	The Merchant of Venice	The Merry Wives of Windsor	The Comedy of Errors	The Merry Wives of Windsor
Literature	What is the definition of the term dogberrysm, which is derived from Shakespeares play Much Ado About Nothing?	a seemingly small but actually crucial weakness	trickery or deception	striving for power at the price of spiritual values	the unintentional misuse of a word by confusion with one of similar sound, usually creating a comic effect	the unintentional misuse of a word by confusion with one of similar sound, usually creating a comic effect
Literature	Tartuffe, whose name has come to mean a hypocrite, especially one who affects religious piety, is the protagonist of a comedy by this playwright.	Eugène Ionesco	Molière	Samuel Beckett	Cyrano de Bergerac	Molière
Literature	Earnest Hemingway was born in 1899 in a Chicago suburb, and later attended this high school.	Fenwick High School	Oak Park and River Forest High School	Carl Rogers High School	Cook County High School	Oak Park and River Forest High School
Literature	At the age of seventeen Ernest Hemingway began working as a reporter for The Kansas City Star, where he remained for how long?	one year	six months	tree years	one month	six months
Literature	On what date was Ernest Hemingway wounded, while performing his duties as a WW I ambulance driver?	July 9, 1918	July 8, 1918	May 6, 1916	June 8, 1916	July 8, 1918
Literature	In 1920 Ernest Hemingway accepted a job at this Canadian newspaper, where he met Morley Callaghan.	The Ottawa Sun	The Calgary Sun	The Quebec Star	The Toronto Star	The Toronto Star
Literature	In Our Time was first published in 1925 and marked Hemingways American debut.  Which of the following short story titles is not part of this collection?	Indian Camp	The Battler	The Killers	Out of Season	The Killers
Literature	In his 1940 novel For Whom the Bell Tolls, Ernest Hemingway tells the story of Robert Jordan, a U.S. guerrilla warrior serving in the Spanish Civil War. who is given the assignment to blow up a bridge near what Spanish city?	Segovia	Valencia	Madrid	Barcelona	Segovia
Literature	What Ernest Hemingway novel was published in 1950, following For Whom the Bell Tolls?	Across the River and Into the Trees	The Sea When Young	The Garden of Eden	The Old Mean and the Sea	Across the River and Into the Trees
Literature	The Old Man and the Sea brought Ernest Hemingway enormous success and earned him the Noble Prize in Literature in what year?	1953	1960	1954	1952	1954
Literature	This Ernest Hemingway book, published posthumously, tells the story of a bullfighter named Antonio Ordonez.	Under Kilimanjaro	A Movable Feast	The Dangerous Summer	Islands in the Stream	The Dangerous Summer
Literature	Ernest Hemingway belonged to this group of expatriate American writers, who lived in Paris from the end of World War I till the beginning of the Great Depression.	The Lost Generation	The G.I. Generation	The Greatest Generation	The Missionary Generation	The Lost Generation
Literature	The novel One Hundred Years of Solitude, written by Nobel Prize-winning author Gabriel García Márquez, was first published in Spanish. What nationality is Márquez?	Mexican	Colombian	Chilean	Brazilian	Colombian
Literature	What dystopian novel is set in Oceania, an intercontinental super-state ruled by an enigmatic dictator?	Nine Tomorrows	Fahrenheit 451	Nineteen Eighty-Four	Twenty Thousand Leagues Under the Sea	Nineteen Eighty-Four
Literature	Name the author of the 19th century novels A Captain at Fifteen, Around the World in 80 Days and Twenty Thousand Leagues Under the Sea.	Jules Verne	Arthur C. Clarke	Ray Bradbury	Isaac Asimov	Jules Verne
Literature	Which of the following novels by Agatha Christie features Belgian detective Hercule Poirot?	Five Little Pigs	Murder in Three Acts	All of these	One, Two, Buckle My Shoe	All of these
Literature	This post-World War II satirist wrote a popular anti-war novel, whose title has become a commonly used idiomatic phrase, referring to a a no-win situation or a double bind.	Kurt Vonnegut	Ray Bradbury	George Orwell	Joseph Heller	Joseph Heller
Literature	Which one of the main characters, depicted by Alexandre Dumas in The Three Musketeers, has a mysterious past connecting him  with Milady de Winter, the female antagonist of the novel?	dArtagnan	Athos	Portos	Aramis	Athos
Literature	The title of Ken Keseys novel One Flew Over the Cuckoos Nest is derived from which of the following?	a country ballad	a nursery rhyme	a Shakespearean play	a short story by a friend of Keseys	a nursery rhyme
Literature	What post-modern novel, following the experiences of Billy Pilgrim, contains the prayer, God grant me the serenity to accept the things I cannot change, the courage to change the things that I can, and the wisdom to know the difference”?	Slaughterhouse-Five	Fahrenheit 451	Catch-22	Nineteen Nineteen	Slaughterhouse-Five
Literature	What is the name of the fictional submarine, commanded by Captain Nemo, in the novel Twenty Thousand Leagues Under the Sea?	Gotengo	Thundersub	Nautilus	Subatilus	Nautilus
Literature	What does the number 451 in the title of Ray Bradburys novel Fahrenheit 451 refer to?	the temperature at which forests will burn	the temperature required to melt glass	None of these	the temperature at which books burn	the temperature at which books burn
Literature	This novel by Nevil Shute is set in the future after WWIII. Due to the nuclear fallout, only land in the southern hemisphere is inhabitable.	The Rainbow and the Rose	On the Beach	Ruined City	The Shadowlands	On the Beach
Literature	In 1946 this author received the Nobel Prize in Literature. He was born in Württemberg, Germany to a Christian missionary family that worked in India. He is best known for his novel Steppenwolf.	Theodor Mommsen	Heinrich Böll	Hermann Hesse	John Kay	Hermann Hesse
Literature	Author Gabriel García Márquez stresses in this 1985 novel that love-sickness is a literal disease causing pain and other physical symptoms.	Love in the Time of Cholera	Of Love and Other Demons	Walking with Liberty	One Hundred Years of Solitude	Love in the Time of Cholera
Literature	Originally written in French, this 1949 Samuel Beckett play is about Vladimir and Estragon who expect a man, they barely know, to arrive.	Imaginary Friends	A Portrait of the Artist as a Young Man	Endgame	Waiting for Godot	Waiting for Godot
Literature	Published in 1963, The Bell Jar is this poets only novel. It was published under the pseudonym Victoria Lucas.	Esther Greenwood	Sylvia Plath	Assia Wevill	W. D. Snodgrass	Sylvia Plath
Literature	In Nathanial Hawthornes The House of the Seven Gables, the destitute Hepzibah Pyncheon lives in the house and supports her brother, Clifford, who has just been released from jail. Why was he in jail?	Murder	Burglary	Kidnapping	Adultary	Murder
Literature	This 1857 collection of poems by Charles Baudelaire caused him to be convicted in France of offending the morals of the time, resulting in fines and the banning of 6 of the poems.	Confessions of an English Opium-Eater	The Flowers of Evil	To the Reader	Artificial Paradises	The Flowers of Evil
Literature	Who wrote the poem Childe Roland to the Dark Tower Came that inspired Stephen King to write the first novel in The Drak Tower series?	Robert Browning	William Shakespeare	Bram Stoker	WB Yeats	Robert Browning
Literature	Stephen Kings novel The Gunslinger was written in five parts and published individually in which of the following?	Weird Tales	Playboy	Realms of Fantasy	The Magazine of Fantasy and Science Fiction	The Magazine of Fantasy and Science Fiction
Literature	How long did it take Stephen King to complete the novel The Dark Tower I: The Gunslinger?	5 years	12 years	3 years	10 years	12 years
Literature	How does the book The Gunslinger by Stephen King begin?	The Tower was the first thing Roland thought of when he woke and the last he thought of before sleep.	The man in black fled across the desert, and the gunslinger followed.	The gunslinger sighted, cocked the pistol and prepared to kill the man in black.	Roland looked up, the man in black was silhouetted against the sun.	The man in black fled across the desert, and the gunslinger followed.
Literature	In a saloon, the gunslinger from Stephen Kings self-titled novel hears a crowd singing what tune that is well known in our world?	Rock Around the Clock	Oh My Darlin Clementine	Gimme Shelter	Hey Jude	Hey Jude
Literature	In the Novel The Gunslinger, the gunslinger meets a boy called Jake. What is Jakes actual name?	Jack Mort	John Chambers	Jake Delgado	Juan Derer	John Chambers
Literature	What are Jakes final words to Roland in the novel The Gunslinger?	How come I cant have a gun?	Well met, Sir	I have forgotten the face of my father	Go then, there are other worlds than these.	Go then, there are other worlds than these.
Literature	In the book The Gunslinger, a gas-pump is found in a tunnel under a mountain and is worshipped as a god. What is the gods name?	Amoco	Texaco	Opec	Elf	Amoco
Literature	Where does Roland first meet Jake in the novel The Gunslinger?	An abandoned diner	An abandoned hospital	An abandoned way station	An abandoned railway station	An abandoned way station
Literature	When Stephen King began to write The Gunslinger, he typed it on bright green paper.	True	False			True
Literature	What was Mark Twains birth name?	Booth Tarkington	Samuel Rogers Clinton	George F. Scott Harrison	Samuel L. Clemens	Samuel L. Clemens
Literature	Where was Mark Twain born and where did he die?	Connecticut and Missouri	Missouri and Connecticut	Missouri and Mississippi	Mississippi and Connecticut	Missouri and Connecticut
Literature	What was the name of Mark Twains wife?	Amelia	Josephine	Olivia	Amy	Olivia
Literature	At the height of his popularity, Mark Twain built one of the oddest and most elaborate homes at that time.  In which eastern city was ythe nineteen-room mansion built?	Hartford, Connecticut	Elmira, New York	Boston, Massachusetts	Newport, Rhode Island	Hartford, Connecticut
Literature	It is generally accepted that the Mark Twain House was designed to resemble which of these?	a tower	a medieval castle	a Gothic cathedral	a Mississippi riverboat	a Mississippi riverboat
Literature	How many children did Mark Twain and his wife have?	3 daughters and one son	4 sons	2 sons and 2 daughters	5 daughters	3 daughters and one son
Literature	How many of Mark Twains children outlived him?	three	one	none	two	one
Literature	What was Mark Twains opinion about slavery?	Being a southerner, he saw no evil in it.	He believed it was a necessary evil	He kept his true feelings on the subject to himself.	He was adamantly against it.	He was adamantly against it.
Literature	What were Mark Twains favourite animals?	Horses	Cats	Birds	Dogs	Cats
Literature	Mark Twain made several costly investment mistakes in his lifetime, and even had to declare bankruptcy.  What was the invention in which he refused to invest?	The automobile	Gold mining in California	The Paige typesetting machine	The Telephone	The Telephone
Literature	What spell summons an item to the spell caster in the Harry Potter books?	Anapneo	Accio	Aguamenti	Aparecium	Accio
Literature	Which spell is used in the Harry Potter novels to unlock a door?	Avada Kedavra	Homenum Revelio	Avis	Alohomora	Alohomora
Literature	This charm helps some Harry Potter characters to breathe underwater or just to block out a bad smell.	Bubble-Head Charm	Colloportus	Anapneo	Aguamenti	Bubble-Head Charm
Literature	In the Harry Potter series of books, this spell places enormous pressure upon its target and blasts a hole.	Deletrius	Deprimo	Defodio	Descendo	Deprimo
Literature	This spell from the Harry Potter books causes objects to swell in size.	Ennervate	Engorgio	Growth Charm	Enlargement Charm	Engorgio
Literature	In the Harry Potter series of novels, this charm produces bandages and splints.	Ferula	Tergeo	Furnunculus	Flesh Memory	Ferula
Literature	What spell is used in the Harry Potter books to produce fire?	Fire Charm	Flagrate	Incarcerous	Incendio	Incendio
Literature	In the Harry Potter books this spell creates a beam of light.	Illumino	Nox	Muffliato	Lumos	Lumos
Literature	This spell was used by Hermione to create an exact replica of an object.	Geminio	The Twin curse	Confundus Charm	Reparo	Geminio
Literature	This fun little charm from the Harry Potter series produces a lovely bouquet of flowers.	Confringo	Densaugeo	Petuniatum	Orchideous	Orchideous
Literature	Entertainment Weeklys choice for the # 1book on the List of New Classics was the story of a father and son who trudge across an ashen American landscape in the wake of  some unnamed apocalypse, fighting off sexually predatory bandits, scavenging for food, uncovering charnel-house horror but always moving forward toward some mirage of a better future. What is the name of this post-apocalyptic novel by Cormac McCarthy?	There Will Be Blood	No Country for Young Men	The Road	All the Pretty Horses	The Road
Literature	Most writers dream of making the New York Times Best-Seller List. Which one of these books spent the most weeks on the New York Times Best-Seller List?	The Lovely Bones	The Da Vinci Code	Into Thin Air	Harry Potter and the Goblet of Fire	The Da Vinci Code
Literature	The book ranked # 9 on the Entertainment Weeklys New Classics List tells the story of a deserting Confederate soldier, Inman, and his journey back to the genteel and lovely Ada. What was the destination for the war weary and lovelorn Inman?	Cold Mountain	Bridges of Madison County	West Point	Cold Comfort Farm	Cold Mountain
Literature	This novel, that is over 850 pages, tells the story of cowboy Gus, the strong willed prostitute, Lorena and the evil murderer and rapist, Blue Duck. What is the title of this book that describes a long, long cattle drive?	Lonesome Dove	All the Pretty Horses	No Country for Old Men	New Riders of the Purple Sage	Lonesome Dove
Literature	Neil Gaiman, a fantasy and science fiction writer was asked to name his top 10 New Classic Monsters.  Gaimans # 8 choice was a monster found in master horror writer Steven Kings novel It. In what shape did It come to terrorize the children of Derry?	Buick 8	Pennywise, the clown	Cujo	The Walking Dude	Pennywise, the clown
Literature	In a book that made the list of Five Memoir Shockers, which sports legend bragged that he had bedded 20,000 ladies?	Jim Brown	Wilt Chamberlain	Willie Shoemaker	Joe Namath	Wilt Chamberlain
Literature	Which novel has the opening lines, My name was Salmon, like the fish; first name Susie. I was fourteen when I was murdered on December 6, 1963.?	All She Ever Really Wanted	The Handmaids Tale	The Lovely Bones	Case Histories	The Lovely Bones
Literature	On May 11, 1996, eight people died while trying to reach the summit of Mt. Everest, including famed mountain guides Rob Hall and Scott Fischer. Jon Krakauer was one of the survivors. What is the name of Krakauers book that gives his first person account of the events that led to one of the deadest days ever on Mount Everest?	Into Thin Air	Climb	Everest	Into the Wild	Into Thin Air
Literature	In 2008, EW.com asked readers for their choice for favorite author of the last 25 years. Which author	Nora Roberts	John Grisham	J. K. Rowling	Steven King	J. K. Rowling
Literature	What is the veterinarians full name in the book All Creatures Great and Small?	Dr. James Siegfried	Dr. Calvert James	Dr. James Tristan	Dr. James Herriot	Dr. James Herriot
Literature	In the book All Creatures Great and Small, Mrs. Pumphreys dogs name is Tricki Woo.	True	False			True
Literature	All Creatures Great and Small comprises James Herriots first two novels, If Only They Could Talk and It Shouldnt Happen to a Vet. What is the names of the editions in which the rest of James Herriots other books were published in the United states?	All Things Clean and Dirty, and All Things Sick and Gross.	All Things Loud and Annoying, and All Things Quite and Silent.	All Things Technical and Universal, and All Things Large and Small.	All Things Bright and Beautiful, and All Things Wise and Wonderful.	All Things Bright and Beautiful, and All Things Wise and Wonderful.
Literature	In the book All Creatures Great and Small, which of Siegfrieds possessions does Tristan keep destroying?	Vehicles	Buildings	Pig pens	Tools	Vehicles
Literature	In All Creatures Great and Small, James wanted to be a small animal surgeon before he became a veterinarian.	False	True			True
Literature	In the book All Creatures Great and Small, what was Angus Griers way of getting all the attention for himself?	James would tell him that he was going to do something one way, then Grier would tell him to do it another way which would lead him doing it wrong, and then Grier did it the way James was going to at first.	He treated James as a pack mule.	James killed the animal for Grier and while the owner would go crying, Grier would get a new animal that looked exactly alike and replace it and then pretend he had revived it.	He sacked James in front of lots of people and acted as if he were a runaway criminal.	James would tell him that he was going to do something one way, then Grier would tell him to do it another way which would lead him doing it wrong, and then Grier did it the way James was going to at first.
Literature	In the book All Creatures Great and Small, what was Tristans favorite type of cigarettes?	Woodbine	Garshaw	Duncan	Red Rover	Woodbine
Literature	In All Creatures Great and Small, Mr. Worley had six pigs.	True	False			True
Literature	Who were William Shakespeares parents?	John and Lyn Shakespeare	John and Jane Shakespeare	John and Mary Shakespeare	William and Mary Shakespeare	John and Mary Shakespeare
Literature	How many siblings did William Shakespeare have?	He had no siblings	7	3	1	7
Literature	Where did William Shakespeare grow up?	Bath	London	Stratford-upon-Avon	Manchester	Stratford-upon-Avon
Literature	What were the names of William Shakespeares three children, two of whom were twins, a boy and a girl?	Ophelia, Harry and Catherine	Anne, John and Susan	Susanna, Hamnet and Judith	Judith, Hamlet and Juliet	Susanna, Hamnet and Judith
Literature	What was the name of Shakespeares theatre, where his acting company performed?	The Theatre	The Oscar Theater	The Courtyard	The Globe Theater	The Globe Theater
Literature	What did Shakespeare leave to his wife Anne in his will?	30 pounds	all his silver plate	a silver bowl	his second best bed	his second best bed
Literature	William Shakespeare died April 23, 1616.	True	False			True
Literature	Which of these is not one of the many pseudonyms used by American writer Dean Koontz?	Deanna Dwyer	Owen West	Brian Coffey	Chris McCarthy	Chris McCarthy
Literature	In what year did Dean Koontzs first novel debut?	1981	1972	1968	1977	1968
Literature	Dean Koontz is a confirmed bachelor.	False	True			False
Literature	Who is Trixie Koontz?	Dean Koontz dog	Dean Koontz niece	Dean Koontz wife	Dean Koontz pseudonym	Dean Koontz dog
Literature	Dean Koontz has undergone hair transplant surgery.	False	True			True
Literature	What is Dean Koontzs middle name?	Roy	He does not have a middle name.	Ray	Ron	Ray
Literature	What 70s television series did Dean Koontz write an episode for?	CHiPs	The Love Boat	Little House on the Prairie	All In The Family	CHiPs
Literature	Which of these is not one of Dean Koontzs pseudonyms?	Leonard Chris	Leigh Nichols	Marion Marquart	Richard Paige	Marion Marquart
Literature	Is fictional character Hermione Granger made a prefect?	No	Yes			Yes
Literature	Who does Hermione turn into, using the Polyjuice Potion in Harry Potter and the Chamber of Secrets?	Millicent Bullstrodes cat	She stays herself.	Pansy Parkinson	Ginny Weasleys dog	Millicent Bullstrodes cat
Literature	What is the occupation of Hermiones parents in the Harry Potter books?	Dentists	Waiter/Waitress	Doctors	Teachers	Dentists
Literature	Did Hermione punch Ron in Harry Potter and the Prisoner of Azkaban?	No	Yes			No
Literature	Which of these statements is true about Hermione Granger from the Harry Potter books?	She has green eyes.	She enjoys drinking the Polyjuice Potion.	She was born in a muggle family.	She can turn into a rabbit.	She was born in a muggle family.
Literature	Which of these statements is NOT true about Harry Potter character Hermione Granger?	Her parents are dentists.	She was named after J.K Rowlings best friend.	She has bushy hair.	She passes her O.W.L.s	She was named after J.K Rowlings best friend.
Literature	In what book does Hermione develop a crush on Gilderoy Lockhart?	Harry Potter and the Chamber of Secrets	Harry Potter and the Order of the Phoenix	Harry Potter and the Philosophers Stone	Harry Potter and the Goblet of Fire	Harry Potter and the Chamber of Secrets
Literature	In the poem The Rime of the Ancient Mariner, the Ancient Mariner tells his tale to a person he pulls aside from what event?	A dance	A wedding	A play	A party	A wedding
Literature	How did the Mariners ship end up in the Antarctic Ocean in the poem The Rime of the Ancient Mariner?	They were exploring the Antarctic.	The ships compass was broken.	It was blown south by a storm.	They were shipping supplies to Antarctica.	It was blown south by a storm.
Literature	In The Rime of the Ancient Mariner, what creature brings good luck to the ship and follows it out of the icebergs?	A dolphin	A whale	A seal	An albatross	An albatross
