Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Brain-Teasers	There are two kinds of people who live on a mysterious island. They are the so-called Honestants, who always speak the truth, and the others are the Swindlecants, who always lie.	Yes	No			No
Brain-Teasers	You are on your way to visit your Grandma, who lives at the end of the valley. Its her birthday, and you want to give her the cakes youve made.	14	5	24	2	2
Brain-Teasers	My grandson is about as many days as my son is weeks, and my grandson is as many months as I am in years. My grandson, my son and I together are 120  years. Can you tell me my age in years?	65	78	72	84	72
Brain-Teasers	It was Emilys first day at school. The teacher suggested that it would be a good idea for each child to meet every other child in the class. The teacher said, When you meet, please shake hands and introduce yourself by name. If there were 10 children in the class, how many were the total handshakes?	50	45	100	55	45
Brain-Teasers	A woman has 7 children, half of them are boys.	Yes	No			Yes
Brain-Teasers	Paul designs food displays for the local Supermarket. For one of his displays, he wants to set up soup cans in the form of a square pyramid. Hes decided to use 10 cans for each side of the square base of the pyramid. If each carton holds 25 soup cans, how many cartons will Paul need to open to build the pyramid?	10	15	20	16	16
Brain-Teasers	A firefighter stood on the middle rung of a ladder, spraying water on a burning house. He then climbed up 6 rungs before the heat of the flames caused him to come down 10 rungs. After some minutes he was able to climb 18 rungs to the very top of the ladder. How many rungs did the ladder have?	28	14	30	29	29
Brain-Teasers	A man burst into a police station soaking wet and started screaming My wife has been murdered, my wife has been murdered! A police officer asked what had happened and the man explained that when they were walking along the cliffs of the shore, he heard a big roll of thunder come out of nowhere. No further thunder washeard after the first one. He turned around startled to see what happened and then a huge bolt of lightning struck and he heard his wife scream. He turned around and saw his wife lying mangled on the sharp rocks at the bottom of the cliff, and he saw a man running away. Can the mans story be true?	No	Yes			No
Brain-Teasers	The stubs obtained by burning ten candles will yield one extra candle if you melt them all together. If you burned 100 candles, how many extra candles could you make?	11	8	9	10	11
Brain-Teasers	How long did the Hundred years war last?	110 years	98 years	116 years	100 years	116 years
Brain-Teasers	Cold is faster than hot.	False	True			False
Brain-Teasers	Its quarter past three. Of how many degrees is the angle formed by the hands of the clock at this moment?	7.5	180	15	0	7.5
Brain-Teasers	Charlie asked Margaret how old she was and she answered him: In two years I will be twice as old as I was five years ago. How old is she?	12	6	7	24	12
Brain-Teasers	A mother has 6 daughters and each of them has a brother. How many children are there?	6	7	12	10	7
Brain-Teasers	What is the next letter in the sequence O, T, T, F, F, S, S, E,   ?	N	O	T	E	N
Brain-Teasers	You meet two men who are playing a game. One of them tells only lies on Monday, Tuesday and Wednesday, and during the rest of the week he speaks the truth. The other one lies only on Thursday Friday and Saturday and says the truth the rest of the time. Today they both say they were lying yesterday. Which day of the week is it?	Monday	Tuesday	Sunday	Thursday	Thursday
Brain-Teasers	This dessert was created for and named after a famous ballet dancer in 1926.	Pavlova	Sara Lee Gateaux	Tiramisu	Rocky Road	Pavlova
Brain-Teasers	What food can be Chinese, Jerusalem and Globe?	Curry	Cracker	Artichoke	Pork	Artichoke
Brain-Teasers	This food is one of the most versatile and convenient. You can boil it, fry it, poach it, scramble it, use it in baking. What is it?	Sugar	Fish	Wheat	Egg	Egg
Brain-Teasers	If there are three pineapples and you take two, how many will you have?	2	1	0	3	2
Brain-Teasers	Imagine you were running a race and you passed the person in 2nd place. What place would you be in?	4th	1st	3rd	2nd	2nd
Brain-Teasers	What letter should be added the group of letters P, N, N, E, S, O, R, H, E, T, and I to form a twelve-letter word that is related to blood?	P	S	Y	A	Y
Brain-Teasers	A woman has 7 children, half of them are boys.	Yes	No			Yes
Brain-Teasers	Which letter comes next in this series:	S	W	T	Z	S
Brain-Teasers	A total of 15 delegates from Africa, Asia, America, and Europe meet at an international conference.	Europe	Asia	America	Africa	Asia
Brain-Teasers	Yesterday I heard an interesting conversation in a shop:	Yes	No			Yes
Brain-Teasers	What on earth could dance, and live and die?	Water	Darkness	Fire	Wind	Fire
Brain-Teasers	Each morning I appear 	A doppelganger	Someone Elses shadow	An apparition	Your shadow	Your shadow
Brain-Teasers	Im one of five, and Im not alive.	A rock	A banana	A boulder	A stone	A stone
Brain-Teasers	I am related to the water but I am not wet.	a bed	gold	a mirror	shiny things	a mirror
Brain-Teasers	I have eight to spare, in case I lose my one.	a dog	nine	a cat	one	a cat
Brain-Teasers	Two children were on their way to school, when they began to question what day of the week it was. They were so confused in their reckoning that one of them gave the following riddle to help sort the matter out: When the day after tomorrow is yesterday, then today will be as far from Sunday as that day was which was today when the day before yesterday was tomorrow!	Monday	Sunday	Friday	Saturday	Sunday
Brain-Teasers	We know very little about the life of the mathematician Diophantus (called the father of algebra) except that he lived around the year 250 B.C. Due to one admirer of his, who described his life by the means of an algebraic riddle, we can at least determine his age at death:	96 years	84 years	72 years	90 years	84 years
Brain-Teasers	Three goddesses were sitting in an old Indian temple. Their names were Truth (who always tells the truth), Lie (who is always lying) and Wisdom (who sometimes lies). In order to figure out which goddess was which you posed the following questions to each:	1. Truth 2. Lie 3. Wisdom	1. Wisdom 2. Truth 3. Lie	1. Wisdom 2. Lie 3. Truth	1. Lie 2.Truth 3. Wisdom	1. Wisdom 2. Lie 3. Truth
Brain-Teasers	There are two kinds of people who live on a mysterious island. They are the so-called Honestants, who always speak the truth, and the others are the Swindlecants, who always lie.	Yes	No			No
Brain-Teasers	You are on your way to visit your Grandma, who lives at the end of the valley. Its her birthday, and you want to give her the cakes youve made.	14	24	2	5	2
Brain-Teasers	There are these two country farmers milking their cows. While the one farmer is milking, a fly zooms into the cows ear. The cow starts jumping around, shaking its head and mooing. He tries to steady the cow and suddenly it settles down. He looks down and sees the	its a miracle beyond understanding.	in one ear and out the other	in one ear and out the udder	ya win a few ya lose a few	in one ear and out the udder
